word,segments,pseudoword,statistics_overlap_ratio,statistics_plain_length,statistics_lexicality,statistics_ned1,statistics_old20,statistics_overlap,statistics_transition_frequencies_0,statistics_transition_frequencies_1,statistics_transition_frequencies_2,statistics_transition_frequencies_3,statistics_transition_frequencies_4,statistics_transition_frequencies_5,statistics_transition_frequencies_6,difference_statistics_plain_length,difference_statistics_ned1,difference_statistics_old20,difference_statistics_transition_frequencies_0,difference_statistics_transition_frequencies_1,difference_statistics_transition_frequencies_2,difference_statistics_transition_frequencies_3,difference_statistics_transition_frequencies_4,difference_statistics_transition_frequencies_5,difference_statistics_transition_frequencies_6
puri,pu-ri,tori,2/3,2,N,16,1.2,4,1118,78,323,529,295,1207,4323,0,5,-0.15000000000000013,29,-43,-44,0,0,0,0
puri,pu-ri,suti,2/3,2,N,10,1.5,4,1058,126,367,566,318,1207,4323,0,-1,0.1499999999999999,-31,5,0,37,23,0,0
puri,pu-ri,sudi,2/3,2,N,10,1.5,4,1058,126,367,537,257,1207,4323,0,-1,0.1499999999999999,-31,5,0,8,-38,0,0
puri,pu-ri,seri,2/3,2,N,13,1.35,4,1058,98,427,529,295,1207,4323,0,2,0.0,-31,-23,60,0,0,0,0
puri,pu-ri,peti,2/3,2,N,11,1.45,4,1089,95,427,566,318,1207,4323,0,0,0.09999999999999987,0,-26,60,37,23,0,0
puri,pu-ri,pedi,2/3,2,N,5,1.75,4,1089,95,427,537,257,1207,4323,0,-6,0.3999999999999999,0,-26,60,8,-38,0,0
pussitama,pus-si-ta-ma,vitlitama,2/3,7,N,0,3.1,8,756,63,39,44,392,1614,1737,1787,3343,801,463,1885,6147,0,0,0.25,5,7,12,-12,-23,0,0,0,0,0,0,0,0
pussitama,pus-si-ta-ma,võtlitama,2/3,7,N,0,3.2,8,756,81,27,44,392,1614,1737,1787,3343,801,463,1885,6147,0,0,0.3500000000000001,5,25,0,-12,-23,0,0,0,0,0,0,0,0
pussitama,pus-si-ta-ma,veklitama,2/3,7,N,0,2.9,8,756,48,39,13,392,1614,1737,1787,3343,801,463,1885,6147,0,0,0.04999999999999982,5,-8,12,-43,-23,0,0,0,0,0,0,0,0
pussitama,pus-si-ta-ma,vehlitama,2/3,7,N,0,2.8,8,756,48,43,4,392,1614,1737,1787,3343,801,463,1885,6147,0,0,-0.050000000000000266,5,-8,16,-52,-23,0,0,0,0,0,0,0,0
pussitama,pus-si-ta-ma,vemlitama,2/3,7,N,0,2.9,8,756,48,6,2,392,1614,1737,1787,3343,801,463,1885,6147,0,0,0.04999999999999982,5,-8,-21,-54,-23,0,0,0,0,0,0,0,0
pussitama,pus-si-ta-ma,vetlitama,2/3,7,N,0,2.9,8,756,48,68,44,392,1614,1737,1787,3343,801,463,1885,6147,0,0,0.04999999999999982,5,-8,41,-12,-23,0,0,0,0,0,0,0,0
pussitama,pus-si-ta-ma,venlitama,2/3,7,N,1,2.8,8,756,48,63,6,392,1614,1737,1787,3343,801,463,1885,6147,0,1,-0.050000000000000266,5,-8,36,-50,-23,0,0,0,0,0,0,0,0
pussitama,pus-si-ta-ma,veplitama,2/3,7,N,0,2.9,8,756,48,5,8,392,1614,1737,1787,3343,801,463,1885,6147,0,0,0.04999999999999982,5,-8,-22,-48,-23,0,0,0,0,0,0,0,0
pussitama,pus-si-ta-ma,verlitama,2/3,7,N,0,2.85,8,756,48,59,3,392,1614,1737,1787,3343,801,463,1885,6147,0,0,0.0,5,-8,32,-53,-23,0,0,0,0,0,0,0,0
pussitama,pus-si-ta-ma,voglitama,2/3,7,N,0,3.15,8,756,21,6,11,392,1614,1737,1787,3343,801,463,1885,6147,0,0,0.2999999999999998,5,-35,-21,-45,-23,0,0,0,0,0,0,0,0
putukas,pu-tu-kas,sogukas,2/3,5,N,1,2.7,6,1422,62,693,792,335,2490,954,385,727,1933,0,-3,1.0000000000000002,55,-72,-14,110,-122,0,0,0,0,0
putukas,pu-tu-kas,vogukas,2/3,5,N,1,2.8,6,1257,16,693,792,335,2490,954,385,727,1933,0,-3,1.0999999999999999,-110,-118,-14,110,-122,0,0,0,0,0
putukas,pu-tu-kas,togukas,2/3,5,N,1,2.65,6,1457,88,693,792,335,2490,954,385,727,1933,0,-3,0.95,90,-46,-14,110,-122,0,0,0,0,0
putukas,pu-tu-kas,tegukas,2/3,5,N,0,2.6,6,1457,174,934,792,335,2490,954,385,727,1933,0,-4,0.9000000000000001,90,40,227,110,-122,0,0,0,0,0
putukas,pu-tu-kas,tesukas,2/3,5,N,0,2.6,6,1457,174,934,875,307,2490,954,385,727,1933,0,-4,0.9000000000000001,90,40,227,193,-150,0,0,0,0,0
putukas,pu-tu-kas,tedukas,2/3,5,N,1,2.3,6,1457,174,934,816,435,2490,954,385,727,1933,0,-3,0.5999999999999999,90,40,227,134,-22,0,0,0,0,0
putukas,pu-tu-kas,tetukes,2/3,5,N,0,2.9,6,1457,174,934,682,457,2490,954,189,557,1933,0,-4,1.2,90,40,227,0,0,0,0,-196,-170,0
putukas,pu-tu-kas,tetulas,2/3,5,N,0,3.0,6,1457,174,934,682,457,2490,754,136,727,1933,0,-4,1.3,90,40,227,0,0,0,-200,-249,0,0
putukas,pu-tu-kas,tetugas,2/3,5,N,0,3.0,6,1457,174,934,682,457,2490,747,538,727,1933,0,-4,1.3,90,40,227,0,0,0,-207,153,0,0
putukas,pu-tu-kas,tetunas,2/3,5,N,0,2.95,6,1457,174,934,682,457,2490,1129,316,727,1933,0,-4,1.2500000000000002,90,40,227,0,0,0,175,-69,0,0
puudutama,puu-du-ta-ma,viimetama,2/3,7,N,0,2.85,8,756,32,196,451,248,1368,1737,1787,3343,801,463,1885,6147,0,-1,0.5500000000000003,5,7,-10,5,55,-91,0,0,0,0,0,0,0
puudutama,puu-du-ta-ma,viimutaga,2/3,7,N,0,3.05,8,756,32,196,451,89,1459,1737,1787,3343,689,584,1885,6147,0,-1,0.75,5,7,-10,5,-104,0,0,0,0,-112,121,0,0
puudutama,puu-du-ta-ma,viimatama,2/3,7,N,0,3.0,8,756,32,196,451,310,1505,1737,1787,3343,801,463,1885,6147,0,-1,0.7000000000000002,5,7,-10,5,117,46,0,0,0,0,0,0,0
puudutama,puu-du-ta-ma,viitutaga,2/3,7,N,0,3.2,8,756,32,196,376,255,1459,1737,1787,3343,689,584,1885,6147,0,-1,0.9000000000000004,5,7,-10,-70,62,0,0,0,0,-112,121,0,0
puudutama,puu-du-ta-ma,viitetama,2/3,7,N,0,3.3,8,756,32,196,376,214,1368,1737,1787,3343,801,463,1885,6147,0,-1,1.0,5,7,-10,-70,21,-91,0,0,0,0,0,0,0
puudutama,puu-du-ta-ma,viitatama,2/3,7,N,0,3.25,8,756,32,196,376,202,1505,1737,1787,3343,801,463,1885,6147,0,-1,0.9500000000000002,5,7,-10,-70,9,46,0,0,0,0,0,0,0
puudutama,puu-du-ta-ma,viibatama,2/3,7,N,0,3.2,8,756,32,196,322,111,1505,1737,1787,3343,801,463,1885,6147,0,-1,0.9000000000000004,5,7,-10,-124,-82,46,0,0,0,0,0,0,0
puudutama,puu-du-ta-ma,viibetama,2/3,7,N,0,3.15,8,756,32,196,322,92,1368,1737,1787,3343,801,463,1885,6147,0,-1,0.8500000000000001,5,7,-10,-124,-101,-91,0,0,0,0,0,0,0
puudutama,puu-du-ta-ma,viivatama,2/3,7,N,1,3.0,8,756,32,196,364,302,1505,1737,1787,3343,801,463,1885,6147,0,0,0.7000000000000002,5,7,-10,-82,109,46,0,0,0,0,0,0,0
puudutama,puu-du-ta-ma,viivutaga,2/3,7,N,0,3.4,8,756,32,196,364,82,1459,1737,1787,3343,689,584,1885,6147,0,-1,1.1,5,7,-10,-82,-111,0,0,0,0,-112,121,0,0
rase,ra-se,nate,2/3,2,N,8,1.6,4,479,56,730,566,338,1105,4323,0,-2,0.20000000000000018,-12,-43,0,23,-66,0,0
rase,ra-se,nasa,2/3,2,N,6,1.7,4,479,56,730,543,298,1217,4323,0,-4,0.30000000000000004,-12,-43,0,0,-106,112,0
rase,ra-se,nale,2/3,2,N,7,1.65,4,479,56,730,626,353,1105,4323,0,-3,0.25,-12,-43,0,83,-51,0,0
rase,ra-se,hasa,2/3,2,N,4,1.8,4,475,99,730,543,298,1217,4323,0,-6,0.40000000000000013,-16,0,0,0,-106,112,0
rase,ra-se,hate,2/3,2,N,5,1.75,4,475,99,730,566,338,1105,4323,0,-5,0.3500000000000001,-16,0,0,23,-66,0,0
rase,ra-se,rati,2/3,2,N,6,1.7,4,491,99,730,566,318,1207,4323,0,-4,0.30000000000000004,0,0,0,23,-86,102,0
rase,ra-se,rata,2/3,2,N,15,1.25,4,491,99,730,566,374,1217,4323,0,5,-0.1499999999999999,0,0,0,23,-30,112,0
rase,ra-se,rana,2/3,2,N,12,1.4,4,491,99,730,532,293,1217,4323,0,2,0.0,0,0,0,-11,-111,112,0
rase,ra-se,ragi,2/3,2,N,8,1.6,4,491,99,730,462,276,1207,4323,0,-2,0.20000000000000018,0,0,0,-81,-128,102,0
rase,ra-se,rari,2/3,2,N,8,1.6,4,491,99,730,529,295,1207,4323,0,-2,0.20000000000000018,0,0,0,-14,-109,102,0
raudne,raud-ne,roolne,2/3,4,N,0,2.0,4,491,17,8,13,239,1105,4323,0,-1,-0.10000000000000009,0,0,0,1,0,0,0
raudne,raud-ne,reilne,2/3,4,N,1,1.95,4,491,16,8,13,239,1105,4323,0,0,-0.15000000000000013,0,-1,0,1,0,0,0
raudne,raud-ne,reegne,2/3,4,N,0,2.35,4,491,18,12,9,239,1105,4323,0,-1,0.25,0,1,4,-3,0,0,0
raudne,raud-ne,rookne,2/3,4,N,0,2.25,4,491,17,12,14,239,1105,4323,0,-1,0.1499999999999999,0,0,4,2,0,0,0
raudne,raud-ne,raagne,2/3,4,N,0,2.4,4,491,18,5,9,239,1105,4323,0,-1,0.2999999999999998,0,1,-3,-3,0,0,0
raudne,raud-ne,raakne,2/3,4,N,0,2.5,4,491,18,4,14,239,1105,4323,0,-1,0.3999999999999999,0,1,-4,2,0,0,0
raudne,raud-ne,raigne,2/3,4,N,0,2.0,4,491,9,5,9,239,1105,4323,0,-1,-0.10000000000000009,0,-8,-3,-3,0,0,0
raudne,raud-ne,railne,2/3,4,N,0,2.1,4,491,9,1,13,239,1105,4323,0,-1,0.0,0,-8,-7,1,0,0,0
raudne,raud-ne,raimne,2/3,4,N,1,1.95,4,491,9,10,13,239,1105,4323,0,0,-0.15000000000000013,0,-8,2,1,0,0,0
raudne,raud-ne,raikne,2/3,4,N,1,1.95,4,491,9,11,14,239,1105,4323,0,0,-0.15000000000000013,0,-8,3,2,0,0,0
riik,riik,raak,2/3,2,N,6,1.7,2,86,3,3,33,0,-3,0.25,0,-1,-1,0
riik,riik,riir,2/3,2,N,7,1.65,2,86,4,3,32,0,-2,0.19999999999999996,0,0,-1,-1
riik,riik,reik,2/3,2,N,8,1.6,2,86,5,3,33,0,-1,0.15000000000000013,0,1,-1,0
riik,riik,rook,2/3,2,N,6,1.7,2,86,2,3,33,0,-3,0.25,0,-2,-1,0
riik,riik,raik,2/3,2,N,7,1.65,2,86,2,4,33,0,-2,0.19999999999999996,0,-2,0,0
riik,riik,ruuk,2/3,2,N,4,1.8,2,86,3,2,33,0,-5,0.3500000000000001,0,-1,-2,0
riik,riik,riip,2/3,2,N,5,1.75,2,86,4,1,25,0,-4,0.30000000000000004,0,0,-3,-8
riik,riik,riim,2/3,2,N,12,1.4,2,86,4,4,38,0,3,-0.050000000000000044,0,0,0,5
riik,riik,rauk,2/3,2,N,4,1.8,2,86,10,2,33,0,-5,0.3500000000000001,0,6,-2,0
riik,riik,niik,2/3,2,N,10,1.5,2,91,8,4,33,0,1,0.050000000000000044,5,4,0,0
rikastuma,ri-kas-tu-ma,hipestuga,2/3,7,N,0,3.8,8,377,63,741,185,94,152,920,580,1268,689,584,1885,6147,0,-1,0.6499999999999999,-60,19,0,-45,17,-84,0,0,0,-112,121,0,0
rikastuma,ri-kas-tu-ma,hipustuga,2/3,7,N,0,3.8,8,377,63,741,185,53,332,920,580,1268,689,584,1885,6147,0,-1,0.6499999999999999,-60,19,0,-45,-24,96,0,0,0,-112,121,0,0
rikastuma,ri-kas-tu-ma,hipistuga,2/3,7,N,0,3.8,8,377,63,741,185,60,329,920,580,1268,689,584,1885,6147,0,-1,0.6499999999999999,-60,19,0,-45,-17,93,0,0,0,-112,121,0,0
rikastuma,ri-kas-tu-ma,hijustuga,2/3,7,N,0,3.8,8,377,63,741,301,183,332,920,580,1268,689,584,1885,6147,0,-1,0.6499999999999999,-60,19,0,71,106,96,0,0,0,-112,121,0,0
rikastuma,ri-kas-tu-ma,hijistuga,2/3,7,N,0,3.85,8,377,63,741,301,2,329,920,580,1268,689,584,1885,6147,0,-1,0.7000000000000002,-60,19,0,71,-75,93,0,0,0,-112,121,0,0
rikastuma,ri-kas-tu-ma,hijestuga,2/3,7,N,0,3.95,8,377,63,741,301,72,152,920,580,1268,689,584,1885,6147,0,-1,0.8000000000000003,-60,19,0,71,-5,-84,0,0,0,-112,121,0,0
rikastuma,ri-kas-tu-ma,hibistuga,2/3,7,N,0,3.75,8,377,63,741,322,112,329,920,580,1268,689,584,1885,6147,0,-1,0.6000000000000001,-60,19,0,92,35,93,0,0,0,-112,121,0,0
rikastuma,ri-kas-tu-ma,hibustuga,2/3,7,N,0,3.7,8,377,63,741,322,48,332,920,580,1268,689,584,1885,6147,0,-1,0.5500000000000003,-60,19,0,92,-29,96,0,0,0,-112,121,0,0
rikastuma,ri-kas-tu-ma,hibestuga,2/3,7,N,0,3.9,8,377,63,741,322,92,152,920,580,1268,689,584,1885,6147,0,-1,0.75,-60,19,0,92,15,-84,0,0,0,-112,121,0,0
rikastuma,ri-kas-tu-ma,lišistuda,2/3,7,N,0,3.3,8,606,84,741,3,2,329,920,580,1268,940,439,1885,6147,0,-1,0.1499999999999999,169,40,0,-227,-75,93,0,0,0,139,-24,0,0
rivistama,ri-vis-ta-ma,himustaga,2/3,7,N,0,3.1,8,377,63,741,451,89,332,920,1787,3343,689,584,1885,6147,0,0,0.3999999999999999,-60,19,0,87,-90,3,0,0,0,-112,121,0,0
rivistama,ri-vis-ta-ma,hijastaga,2/3,7,N,0,3.7,8,377,63,741,301,299,236,920,1787,3343,689,584,1885,6147,0,0,1.0,-60,19,0,-63,120,-93,0,0,0,-112,121,0,0
rivistama,ri-vis-ta-ma,hijustaga,2/3,7,N,0,3.5,8,377,63,741,301,183,332,920,1787,3343,689,584,1885,6147,0,0,0.7999999999999998,-60,19,0,-63,4,3,0,0,0,-112,121,0,0
rivistama,ri-vis-ta-ma,hitustaga,2/3,7,N,0,3.2,8,377,63,741,376,255,332,920,1787,3343,689,584,1885,6147,0,0,0.5,-60,19,0,12,76,3,0,0,0,-112,121,0,0
rivistama,ri-vis-ta-ma,hitastaga,2/3,7,N,0,3.65,8,377,63,741,376,202,236,920,1787,3343,689,584,1885,6147,0,0,0.9499999999999997,-60,19,0,12,23,-93,0,0,0,-112,121,0,0
rivistama,ri-vis-ta-ma,hibastaga,2/3,7,N,0,3.5,8,377,63,741,322,111,236,920,1787,3343,689,584,1885,6147,0,0,0.7999999999999998,-60,19,0,-42,-68,-93,0,0,0,-112,121,0,0
rivistama,ri-vis-ta-ma,hidustaga,2/3,7,N,0,3.5,8,377,63,741,446,193,332,920,1787,3343,689,584,1885,6147,0,0,0.7999999999999998,-60,19,0,82,14,3,0,0,0,-112,121,0,0
rivistama,ri-vis-ta-ma,hidastaga,2/3,7,N,0,3.65,8,377,63,741,446,194,236,920,1787,3343,689,584,1885,6147,0,0,0.9499999999999997,-60,19,0,82,15,-93,0,0,0,-112,121,0,0
rivistama,ri-vis-ta-ma,mipestada,2/3,7,N,0,2.8,8,607,93,741,185,94,152,920,1787,3343,940,439,1885,6147,0,0,0.09999999999999964,170,49,0,-179,-85,-177,0,0,0,139,-24,0,0
rivistama,ri-vis-ta-ma,mipestaga,2/3,7,N,0,3.6,8,607,93,741,185,94,152,920,1787,3343,689,584,1885,6147,0,0,0.8999999999999999,170,49,0,-179,-85,-177,0,0,0,-112,121,0,0
rõigas,rõi-gas,rõidus,2/3,4,N,2,1.9,4,491,23,137,27,239,436,1613,0,1,0.04999999999999982,0,0,0,-2,-15,-11,0
rõigas,rõi-gas,rõidis,2/3,4,N,0,2.0,4,491,23,137,27,257,437,1613,0,-1,0.1499999999999999,0,0,0,-2,3,-10,0
rõigas,rõi-gas,rõikis,2/3,4,N,0,2.0,4,491,23,137,22,250,437,1613,0,-1,0.1499999999999999,0,0,0,-7,-4,-10,0
rõigas,rõi-gas,rõisus,2/3,4,N,0,2.0,4,491,23,137,8,243,436,1613,0,-1,0.1499999999999999,0,0,0,-21,-11,-11,0
rõigas,rõi-gas,rõilus,2/3,4,N,0,2.15,4,491,23,137,1,232,436,1613,0,-1,0.2999999999999998,0,0,0,-28,-22,-11,0
rõigas,rõi-gas,rõinus,2/3,4,N,0,2.1,4,491,23,137,2,228,436,1613,0,-1,0.25,0,0,0,-27,-26,-11,0
rõigas,rõi-gas,hõigis,2/3,4,N,1,1.95,4,475,28,137,29,276,437,1613,0,0,0.09999999999999987,-16,5,0,0,22,-10,0
rõigas,rõi-gas,hõidas,2/3,4,N,1,1.95,4,475,28,137,27,278,447,1613,0,0,0.09999999999999987,-16,5,0,-2,24,0,0
rõigas,rõi-gas,hõilas,2/3,4,N,1,2.0,4,475,28,137,1,277,447,1613,0,0,0.1499999999999999,-16,5,0,-28,23,0,0
rõigas,rõi-gas,hõugas,2/3,4,N,1,2.3,4,475,28,95,5,254,447,1613,0,0,0.44999999999999973,-16,5,-42,-24,0,0,0
rokane,ro-ka-ne,hubane,2/3,4,N,0,2.25,6,606,46,707,486,182,3208,1129,518,2730,7557,0,0,-0.10000000000000009,-93,-17,14,101,-30,0,0,0,0,0
rokane,ro-ka-ne,hukine,2/3,4,N,0,2.5,6,606,46,707,385,244,3050,1129,518,2730,7557,0,0,0.1499999999999999,-93,-17,14,0,32,-158,0,0,0,0
rokane,ro-ka-ne,hukana,2/3,4,N,0,2.7,6,606,46,707,385,212,3208,1129,316,2585,7557,0,0,0.3500000000000001,-93,-17,14,0,0,0,0,-202,-145,0
rokane,ro-ka-ne,huvane,2/3,4,N,0,2.65,6,606,46,707,491,396,3208,1129,518,2730,7557,0,0,0.2999999999999998,-93,-17,14,106,184,0,0,0,0,0
rokane,ro-ka-ne,hupane,2/3,4,N,0,2.7,6,606,46,707,249,57,3208,1129,518,2730,7557,0,0,0.3500000000000001,-93,-17,14,-136,-155,0,0,0,0,0
rokane,ro-ka-ne,hujane,2/3,4,N,0,2.8,6,606,46,707,371,434,3208,1129,518,2730,7557,0,0,0.44999999999999973,-93,-17,14,-14,222,0,0,0,0,0
rokane,ro-ka-ne,hõkine,2/3,4,N,0,2.65,6,606,38,472,385,244,3050,1129,518,2730,7557,0,0,0.2999999999999998,-93,-25,-221,0,32,-158,0,0,0,0
rokane,ro-ka-ne,hõkana,2/3,4,N,0,2.7,6,606,38,472,385,212,3208,1129,316,2585,7557,0,0,0.3500000000000001,-93,-25,-221,0,0,0,0,-202,-145,0
rokane,ro-ka-ne,hõjane,2/3,4,N,0,2.95,6,606,38,472,371,434,3208,1129,518,2730,7557,0,0,0.6000000000000001,-93,-25,-221,-14,222,0,0,0,0,0
rokane,ro-ka-ne,hõvane,2/3,4,N,0,2.95,6,606,38,472,491,396,3208,1129,518,2730,7557,0,0,0.6000000000000001,-93,-25,-221,106,184,0,0,0,0,0
roll,roll,rall,2/3,2,N,12,1.4,2,86,7,8,35,0,3,-0.050000000000000044,0,1,2,0
roll,roll,rell,2/3,2,N,10,1.5,2,86,4,5,35,0,1,0.050000000000000044,0,-2,-1,0
roll,roll,rolt,2/3,2,N,3,1.85,2,86,6,3,32,0,-6,0.40000000000000013,0,0,-3,-3
roll,roll,rond,2/3,2,N,7,1.65,2,86,6,2,36,0,-2,0.19999999999999996,0,0,-4,1
roll,roll,noll,2/3,2,N,7,1.65,2,91,7,6,35,0,-2,0.19999999999999996,5,1,0,0
roll,roll,rill,2/3,2,N,6,1.7,2,86,11,4,35,0,-3,0.25,0,5,-2,0
roll,roll,rõll,2/3,2,N,3,1.85,2,86,3,1,35,0,-6,0.40000000000000013,0,-3,-5,0
roll,roll,ross,2/3,2,N,5,1.75,2,86,6,4,29,0,-4,0.30000000000000004,0,0,-2,-6
roll,roll,ront,2/3,2,N,11,1.45,2,86,6,6,29,0,2,0.0,0,0,0,-6
roll,roll,rott,2/3,2,N,7,1.65,2,86,6,5,30,0,-2,0.19999999999999996,0,0,-1,-5
rondell,ron-dell,ronnill,2/3,5,N,0,2.85,4,491,46,51,191,221,1,13,0,0,0.25,0,0,0,15,9,-7,0
rondell,ron-dell,nondett,2/3,5,N,0,2.8,4,479,37,51,176,212,10,11,0,0,0.19999999999999973,-12,-9,0,0,0,2,-2
rondell,ron-dell,nondets,2/3,5,N,0,2.75,4,479,37,51,176,212,1,8,0,0,0.1499999999999999,-12,-9,0,0,0,-7,-5
rondell,ron-dell,nondeld,2/3,5,N,1,2.7,4,479,37,51,176,212,2,2,0,1,0.10000000000000009,-12,-9,0,0,0,-6,-11
rondell,ron-dell,nondens,2/3,5,N,0,2.75,4,479,37,51,176,212,2,2,0,0,0.1499999999999999,-12,-9,0,0,0,-6,-11
rondell,ron-dell,nonders,2/3,5,N,0,2.8,4,479,37,51,176,212,1,1,0,0,0.19999999999999973,-12,-9,0,0,0,-7,-12
rondell,ron-dell,nondemb,2/3,5,N,0,3.0,4,479,37,51,176,212,1,1,0,0,0.3999999999999999,-12,-9,0,0,0,-7,-12
rondell,ron-dell,nondelm,2/3,5,N,1,2.7,4,479,37,51,176,212,2,2,0,1,0.10000000000000009,-12,-9,0,0,0,-6,-11
rondell,ron-dell,nondedz,2/3,5,N,0,2.9,4,479,37,51,176,212,1,1,0,0,0.2999999999999998,-12,-9,0,0,0,-7,-12
rondell,ron-dell,nondent,2/3,5,N,0,2.8,4,479,37,51,176,212,10,18,0,0,0.19999999999999973,-12,-9,0,0,0,2,5
rüma,rü-ma,hõma,2/3,2,N,1,1.95,4,475,28,205,341,384,1217,4323,0,-2,0.19999999999999996,-16,3,53,0,0,0,0
rüma,rü-ma,nõma,2/3,2,N,6,1.7,4,479,74,205,341,384,1217,4323,0,3,-0.050000000000000044,-12,49,53,0,0,0,0
rüma,rü-ma,rügi,2/3,2,N,2,1.9,4,491,25,152,462,276,1207,4323,0,-1,0.1499999999999999,0,0,0,121,-108,-10,0
rüma,rü-ma,rõva,2/3,2,N,3,1.85,4,491,23,205,297,312,1217,4323,0,0,0.10000000000000009,0,-2,53,-44,-72,0,0
rüma,rü-ma,nüva,2/3,2,N,2,1.9,4,479,10,152,297,312,1217,4323,0,-1,0.1499999999999999,-12,-15,0,-44,-72,0,0
rüma,rü-ma,jüga,2/3,2,N,2,1.9,4,318,3,152,462,254,1217,4323,0,-1,0.1499999999999999,-173,-22,0,121,-130,0,0
rüma,rü-ma,jüna,2/3,2,N,1,1.95,4,318,3,152,532,293,1217,4323,0,-2,0.19999999999999996,-173,-22,0,191,-91,0,0
rüma,rü-ma,jüja,2/3,2,N,0,2.0,4,318,3,152,172,337,1217,4323,0,-3,0.25,-173,-22,0,-169,-47,0,0
rüma,rü-ma,jümi,2/3,2,N,1,1.95,4,318,3,152,341,189,1207,4323,0,-2,0.19999999999999996,-173,-22,0,0,-195,-10,0
rüma,rü-ma,jüme,2/3,2,N,1,1.95,4,318,3,152,341,210,1105,4323,0,-2,0.19999999999999996,-173,-22,0,0,-174,-112,0
rüütel,rüü-tel,rõutel,2/3,4,N,0,2.65,4,491,23,95,10,338,196,535,0,0,0.0,0,-2,3,-8,0,0,0
rüütel,rüü-tel,nüülel,2/3,4,N,0,2.95,4,479,10,92,1,353,196,535,0,0,0.30000000000000027,-12,-15,0,-17,15,0,0
rüütel,rüü-tel,hüülel,2/3,4,N,0,2.85,4,475,25,92,1,353,196,535,0,0,0.20000000000000018,-16,0,0,-17,15,0,0
rüütel,rüü-tel,reltel,2/3,4,N,0,2.5,4,491,44,117,23,338,196,535,0,0,-0.1499999999999999,0,19,25,5,0,0,0
rüütel,rüü-tel,rõrtel,2/3,4,N,0,2.75,4,491,23,87,46,338,196,535,0,0,0.10000000000000009,0,-2,-5,28,0,0,0
rüütel,rüü-tel,roltel,2/3,4,N,0,2.45,4,491,46,80,23,338,196,535,0,0,-0.19999999999999973,0,21,-12,5,0,0,0
rüütel,rüü-tel,rortel,2/3,4,N,0,2.45,4,491,46,100,46,338,196,535,0,0,-0.19999999999999973,0,21,8,28,0,0,0
rüütel,rüü-tel,rurtel,2/3,4,N,0,2.7,4,491,26,109,46,338,196,535,0,0,0.050000000000000266,0,1,17,28,0,0,0
rüütel,rüü-tel,rultel,2/3,4,N,0,2.6,4,491,26,121,23,338,196,535,0,0,-0.04999999999999982,0,1,29,5,0,0,0
rüütel,rüü-tel,hüütal,2/3,4,N,0,2.3,4,475,25,92,18,374,156,535,0,0,-0.3500000000000001,-16,0,0,0,36,-40,0
seadmus,sead-mus,siismus,2/3,5,N,0,2.7,4,1058,27,19,12,102,436,1613,0,-2,0.8500000000000001,0,-5,-5,-3,0,0,0
seadmus,sead-mus,siikmus,2/3,5,N,0,2.65,4,1058,27,15,8,102,436,1613,0,-2,0.7999999999999998,0,-5,-9,-7,0,0,0
seadmus,sead-mus,seesmus,2/3,5,N,0,2.75,4,1058,29,15,12,102,436,1613,0,-2,0.8999999999999999,0,-3,-9,-3,0,0,0
seadmus,sead-mus,seegmus,2/3,5,N,0,2.9,4,1058,29,12,3,102,436,1613,0,-2,1.0499999999999998,0,-3,-12,-12,0,0,0
seadmus,sead-mus,paidmus,2/3,5,N,0,2.5,4,1089,48,9,15,102,436,1613,0,-2,0.6499999999999999,31,16,-15,0,0,0,0
seadmus,sead-mus,piidmus,2/3,5,N,0,2.7,4,1089,46,13,15,102,436,1613,0,-2,0.8500000000000001,31,14,-11,0,0,0,0
seadmus,sead-mus,puidmus,2/3,5,N,1,2.7,4,1089,13,1,15,102,436,1613,0,-1,0.8500000000000001,31,-19,-23,0,0,0,0
seadmus,sead-mus,peidmus,2/3,5,N,1,2.65,4,1089,15,13,15,102,436,1613,0,-1,0.7999999999999998,31,-17,-11,0,0,0,0
seadmus,sead-mus,peedmus,2/3,5,N,0,2.8,4,1089,23,3,15,102,436,1613,0,-2,0.9499999999999997,31,-9,-21,0,0,0,0
seadmus,sead-mus,puudmus,2/3,5,N,1,2.35,4,1089,35,10,15,102,436,1613,0,-1,0.5,31,3,-14,0,0,0,0
seerum,see-rum,peirum,2/3,4,N,0,2.55,4,1089,15,170,529,125,12,133,0,0,0.0,31,-14,-27,0,0,0,0
seerum,see-rum,pairum,2/3,4,N,0,2.55,4,1089,48,188,529,125,12,133,0,0,0.0,31,19,-9,0,0,0,0
seerum,see-rum,peerur,2/3,4,N,1,2.5,4,1089,23,197,529,125,28,164,0,1,-0.04999999999999982,31,-6,0,0,0,16,31
seerum,see-rum,peeruk,2/3,4,N,1,2.65,4,1089,23,197,529,125,5,145,0,1,0.10000000000000009,31,-6,0,0,0,-7,12
seerum,see-rum,sairur,2/3,4,N,0,2.9,4,1058,12,188,529,125,28,164,0,0,0.3500000000000001,0,-17,-9,0,0,16,31
seerum,see-rum,sairuk,2/3,4,N,0,2.85,4,1058,12,188,529,125,5,145,0,0,0.30000000000000027,0,-17,-9,0,0,-7,12
seerum,see-rum,suuruv,2/3,4,N,1,1.95,4,1058,75,249,529,125,35,170,0,1,-0.5999999999999999,0,46,52,0,0,23,37
seerum,see-rum,suuruk,2/3,4,N,1,1.95,4,1058,75,249,529,125,5,145,0,1,-0.5999999999999999,0,46,52,0,0,-7,12
